player_id,nickname,real_name,age,country,current_team,teams,total_kills,total_deaths,headshot_percentage,damage_per_round,grenade_dmg_per_round,maps_played,rounds_played,kills_per_death,kills_per_round,assists_per_round,deaths_per_round,saved_by_teammate_per_round,saved_teammates_per_round,rounds_with_kills,kill_to_death_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent_after_first_kill,first_kill_in_won_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,rating
7943,uNdo,Alexander Kiziukevich,27,Belarus,VRTX,"Unique, Quantum Bellator Fire, Space Jam",7217,7588,54.3%,70.3,2.8,431,11262,0.95,0.64,0.12,0.67,0.08,0.09,5052,K - D diff.,841,936,0.9,0.9,67.3%,10.4%,6210,3387,1256,326,76,7,5372,40,396,1330,74,15,0.94
9845,vSa,Andy Xu,28,Canada,,"Rise Nation, Vision, Ghost",6351,6673,42.5%,70.6,2.8,385,10066,0.95,0.63,0.15,0.66,0.12,0.11,4455,K - D diff.,511,648,0.79,0.81,70.8%,6.9%,5611,3010,1085,282,65,13,4351,159,503,1279,69,4,0.94
10762,Rock1nG,Ivan Stratiev,25,Bulgaria,allStars,"SKADE, Outlaws, Bpro",15317,16361,55.3%,74.1,5.0,887,23379,0.94,0.66,0.14,0.7,0.1,0.09,10556,K - D diff.,2324,2600,0.89,0.98,72.6%,14.2%,12823,6915,2707,760,162,12,11329,351,883,2555,210,39,1.01
7147,Fifflaren,Robin Johansson,34,Sweden,,NIP,7894,7934,37.5%,91.7,6.2,538,13220,0.99,0.6,0.15,0.6,0.04,0.16,5664,K - D diff.,1271,1085,1.17,1.01,81.9%,13.2%,7556,3929,1341,338,53,3,4759,1355,187,1389,188,16,0.94
3517,kzy,Oliver Heck,32,Germany,EPIC DUDES,"EURONICS, ALTERNATE aTTaX, Unicorns of Love",16400,17245,47.6%,72.6,4.8,986,25705,0.95,0.64,0.14,0.67,0.09,0.09,11441,K - D diff.,2226,2255,0.99,0.95,71.9%,12.5%,14264,7613,2876,791,150,11,10146,2237,856,2867,278,49,0.94
13976,boX,Anton Burko,27,Belarus,Nemiga,"Nemiga, GoodJob",21726,23045,43.6%,75.2,5.9,1261,33615,0.94,0.65,0.16,0.69,0.1,0.08,15065,K - D diff.,4424,4589,0.96,1.1,73.1%,18.9%,18550,9960,3789,1091,210,15,14632,1796,1663,3241,345,115,1.04
11278,TOAO,Mateusz Zawistowski,25,Poland,,"AGO, Izako Boars",18722,19783,48.0%,69.7,4.7,1106,29520,0.95,0.63,0.12,0.67,0.09,0.08,12945,K - D diff.,2673,3185,0.84,0.94,72.1%,12.9%,16575,8479,3350,935,167,14,12425,1436,1310,3236,297,60,0.99
8752,SileNt,Samuel Portillo,27,United States,,"Swole Patrol, Method, NRG",10751,11539,36.1%,70.9,2.6,624,16235,0.93,0.66,0.12,0.71,0.1,0.09,7389,K - D diff.,1772,1853,0.96,1.02,70.2%,15.9%,8846,4827,1898,540,118,6,4464,3446,587,2114,112,39,0.94
1950,tonyblack,Anton Kolesnikov,29,Russia,TAG,Spirit,13828,14553,48.6%,69.6,3.8,826,21699,0.95,0.64,0.13,0.67,0.08,0.08,9695,K - D diff.,1925,1943,0.99,0.96,71.3%,12.5%,12004,6501,2423,628,130,13,9781,487,758,2570,192,55,0.94
15180,Twixie,Samuli Herrala,20,Finland,KOVA,"KOVA, HAVU",13046,13847,48.1%,71.5,5.2,760,20630,0.94,0.63,0.13,0.67,0.1,0.09,9062,K - D diff.,1937,2246,0.86,0.95,71.7%,13.5%,11568,6021,2238,674,118,11,9445,157,970,2239,178,99,1.0
8410,arch,Vladyslav Svistov,26,Ukraine,,"Preparation, Spirit, Worst Players",10295,10953,49.0%,72.7,2.2,593,15530,0.94,0.66,0.13,0.71,0.1,0.1,7195,K - D diff.,1194,1175,1.02,0.92,73.1%,11.5%,8335,4776,1832,501,78,8,6995,486,865,1849,108,12,0.94
14203,Shakezullah,Alan Hardeman,24,United States,Bad News Bears,"Bad News Bears, Triumph, Singularity, iNTACT",13373,13829,42.4%,68.9,5.1,836,21792,0.97,0.61,0.13,0.63,0.1,0.08,9476,K - D diff.,1812,2054,0.88,0.93,71.2%,11.4%,12316,6395,2372,607,97,5,8780,997,1267,1992,208,185,1.0
8549,EXUS,Konrad Jeńczeń,24,Poland,UNGENTIUM,"PRIDE, Izako Boars",15251,16330,42.7%,71.2,3.6,882,23538,0.93,0.65,0.13,0.69,0.09,0.09,10499,K - D diff.,2499,2586,0.97,1.01,72.8%,15.6%,13039,6826,2750,776,138,9,8402,3254,649,2734,230,37,0.94
2260,RIZZZ,Rui Lima,29,Portugal,Panthers,"OFFSET, Giants",7027,7579,52.0%,70.9,3.8,422,11051,0.93,0.64,0.13,0.69,0.12,0.11,4797,K - D diff.,933,990,0.94,0.94,70.0%,12.1%,6254,3122,1210,382,76,7,5134,33,432,1314,83,62,1.0
1889,LOMME,Frederik Nielsen,28,Denmark,,"North Academy, Tricked, No Problem!",10221,10753,42.5%,72.0,4.5,623,16172,0.95,0.63,0.15,0.66,0.1,0.09,7137,K - D diff.,1289,1481,0.87,0.91,72.8%,11.2%,9035,4713,1859,483,75,7,7417,124,751,1771,144,28,0.94
15071,interz,Timofey Yakushin,21,Russia,Cloud9,"Gambit Youngsters, Gambit",13256,13437,50.0%,63.0,5.1,867,23039,0.99,0.58,0.12,0.58,0.1,0.1,9514,K - D diff.,1446,1509,0.96,0.87,74.3%,8.5%,13525,6579,2240,591,96,8,10018,304,436,2273,239,45,0.99
7166,Ex6TenZ,Kévin Droolans,32,Belgium,,"Titan, LDLC, VeryGames, G2",22665,23729,41.5%,74.8,4.0,1393,36352,0.96,0.62,0.15,0.65,0.09,0.08,15885,K - D diff.,3279,3270,1.0,0.97,74.3%,13.0%,20467,10631,3982,1083,176,13,16115,1234,757,4177,397,11,0.94
7405,ub1que,Alexey Polivanov,30,Russia,,"EPG, PiTER, Preparation",8319,8815,41.8%,73.3,3.1,491,12691,0.94,0.66,0.13,0.69,0.09,0.09,5811,K - D diff.,928,988,0.94,0.9,73.6%,11.1%,6880,3828,1537,377,66,3,5617,260,371,1906,140,38,0.94
12588,BRACE,Toby Barnes,22,Australia,VERTEX,VERTEX,6780,7256,47.9%,70.6,5.6,408,10579,0.93,0.64,0.13,0.69,0.11,0.09,4668,K - D diff.,1004,1104,0.91,0.97,73.3%,13.7%,5911,3025,1248,329,58,8,5076,204,502,884,122,17,0.99
11492,Noisia,Alec Gulabovski,26,Australia,,"AVANT, Breakaway, Dark Sided",9682,10298,43.7%,72.5,4.8,579,15033,0.94,0.64,0.14,0.69,0.09,0.08,6751,K - D diff.,1152,1284,0.9,0.91,72.3%,11.3%,8282,4453,1767,446,68,17,6773,254,833,1648,158,37,0.99
9857,ngiN,Engin Kor,29,Turkey,,"Space Soldiers, Sangal",16499,17247,45.3%,68.4,4.1,1025,26895,0.96,0.61,0.13,0.64,0.09,0.09,11687,K - D diff.,1934,2125,0.91,0.89,75.0%,10.3%,15208,7947,2848,725,154,13,11239,920,1379,2727,243,50,0.94
2292,forget,Lei Li,32,China,,"5POWER, UYA",7723,8457,50.3%,75.3,4.3,442,11512,0.91,0.67,0.14,0.73,0.1,0.08,5249,K - D diff.,1306,1577,0.83,1.01,71.4%,15.7%,6263,3363,1389,411,81,5,4627,754,616,1556,71,112,0.94
15697,Sidney,Patryk Korab,24,Poland,UNGENTIUM,"UNGENTIUM, AGO, PACT, Illuminar",8166,8637,50.2%,70.8,7.0,489,13238,0.95,0.62,0.14,0.65,0.1,0.09,5691,K - D diff.,1026,1052,0.98,0.92,71.1%,11.0%,7547,3770,1457,382,74,8,6173,127,430,1257,173,28,0.99
8320,repo,Karol Cybulski,25,Poland,,"PRIDE, ESC, AGG, Vexed",8647,9304,46.6%,69.4,3.8,505,13254,0.93,0.65,0.13,0.7,0.1,0.09,5996,K - D diff.,1225,1406,0.87,0.95,71.1%,13.3%,7258,3960,1519,431,77,9,5984,205,513,1794,109,54,0.94
11940,neaLaN,Sanzhar Iskhakov,21,Kazakhstan,K23,"K23, Syman",18706,20025,55.8%,73.9,4.8,1078,28797,0.93,0.65,0.14,0.7,0.09,0.09,13005,K - D diff.,2888,3123,0.92,0.99,71.4%,14.1%,15792,8571,3334,951,131,18,14007,237,1002,3207,217,78,1.0
9104,DANZ,Daniel Whitfield,28,Australia,,"Corvidae, Kanga, AVANT",6730,7350,42.6%,72.0,2.3,391,10173,0.92,0.66,0.13,0.72,0.09,0.1,4611,K - D diff.,782,979,0.8,0.89,74.4%,12.2%,5562,3014,1160,356,78,3,4515,476,389,1279,70,18,0.93
10506,tutehen,Matias Canale,29,Argentina,VELOX,"VELOX, Isurus, Gale Force, Miami Flamingos",7365,7787,46.1%,70.9,4.4,450,11640,0.95,0.63,0.14,0.67,0.11,0.11,5223,K - D diff.,951,926,1.03,0.94,71.1%,11.5%,6417,3572,1241,333,73,4,5371,150,374,1349,126,12,0.93
2476,emi,Luka Vuković,28,Serbia,,"Valiance, Binary Dragons, iNation",17861,19098,52.3%,72.3,5.6,1073,27920,0.94,0.64,0.15,0.68,0.12,0.1,12451,K - D diff.,2562,2936,0.87,0.95,74.4%,13.0%,15469,8302,3081,904,150,14,13022,149,1395,3022,285,18,0.93
16410,Duplicate,Viktor Mitev,21,Bulgaria,NeedDOCTOR,"SKADE, FATE",13680,14720,51.4%,72.4,6.5,811,21661,0.93,0.63,0.14,0.68,0.11,0.1,9459,K - D diff.,1817,2291,0.79,0.91,71.9%,11.7%,12202,6229,2410,666,137,17,10438,53,716,2212,273,37,1.0
3631,Polly,Pål Kammen,31,Norway,Apeks,"LGB, London Conspiracy, Apeks",7641,8243,41.2%,63.0,3.0,460,11957,0.93,0.64,0.12,0.69,0.09,0.07,5247,K - D diff.,1299,1297,1.0,1.03,73.9%,16.3%,6710,3414,1376,381,64,12,3342,2452,253,1456,99,48,0.93
8790,hutji,Pavel Lashkov,26,Russia,,Vega Squadron,7719,8383,48.4%,72.0,4.0,453,12010,0.92,0.64,0.14,0.7,0.1,0.1,5303,K - D diff.,1049,1183,0.89,0.94,72.6%,12.8%,6707,3465,1349,407,76,6,5499,120,641,1358,97,18,0.93
16486,ztr,Erik Gustafsson,18,Sweden,Young Ninjas,"Young Ninjas, NIP",7089,7664,50.7%,71.6,4.7,412,11035,0.92,0.64,0.12,0.69,0.09,0.09,4893,K - D diff.,989,1167,0.85,0.94,73.7%,13.4%,6142,3205,1253,367,63,5,5261,75,466,1192,92,34,0.98
1064,crisby,Christian Schmitt,30,Germany,OG Academy,"ALTERNATE aTTaX, EURONICS, Unicorns of Love",20610,22423,54.4%,71.5,3.4,1209,31542,0.92,0.65,0.13,0.71,0.11,0.1,14188,K - D diff.,2911,3167,0.92,0.96,72.8%,13.5%,17354,9294,3619,1053,204,18,15161,730,904,3541,277,32,0.93
8231,matty,Mateusz Kołodziejczyk,26,Poland,,"EC Brugge, Izako Boars",9201,9897,40.6%,76.2,6.0,536,14203,0.93,0.65,0.17,0.7,0.1,0.11,6393,K - D diff.,1299,1591,0.82,0.94,71.6%,13.5%,7810,4194,1677,442,73,7,7125,88,487,1309,193,30,0.93
4829,mynio,Wiktor Kruk,26,Poland,,"Wisla Krakow, Anonymo",13340,14565,44.5%,77.1,6.9,768,20598,0.92,0.65,0.16,0.71,0.09,0.08,9145,K - D diff.,2070,2456,0.84,0.97,72.0%,14.7%,11453,5945,2367,686,135,12,9440,741,724,2226,216,20,0.93
10938,kiR,Andreas Kirstein,22,Denmark,Tricked,Tricked,10215,11191,61.5%,71.4,4.4,586,15815,0.91,0.65,0.11,0.71,0.1,0.1,7015,K - D diff.,1649,1842,0.9,0.99,70.0%,15.0%,8800,4598,1765,531,111,10,7751,117,565,1663,118,34,0.98
14290,SkulL,Jordan Newland,24,Australia,Antic,"Genuine, Taboo, Masterminds, Chiefs",10297,11362,42.5%,75.9,5.5,598,15642,0.91,0.66,0.15,0.73,0.11,0.1,7005,K - D diff.,1792,2166,0.83,1.01,72.3%,17.2%,8637,4488,1870,531,104,12,6777,858,915,1569,145,59,1.01
3329,quix,Max Lindkvist,29,Sweden,Lilmix,"Lilmix, Vexed, Publiclir.se",16575,18370,47.2%,74.8,5.5,936,24805,0.9,0.67,0.14,0.74,0.09,0.08,11263,K - D diff.,2493,2941,0.85,0.97,71.7%,14.8%,13542,7236,2952,884,174,17,8472,2105,2715,2975,257,76,0.93
5351,aVN,Filip Belojica,25,Serbia,ex-4glory,"4glory, lvlUP, BLUEJAYS",9544,10260,52.9%,69.2,2.6,565,15044,0.93,0.63,0.12,0.68,0.11,0.1,6723,K - D diff.,1186,1415,0.84,0.9,71.7%,11.6%,8321,4502,1699,451,64,7,7203,96,597,1545,97,30,0.92
9081,S0tF1k,Dmitry Forostyanko,27,Russia,Spirit Academy,"Spirit, Espada",21364,23267,49.2%,71.5,5.4,1289,33952,0.92,0.63,0.14,0.69,0.1,0.09,14823,K - D diff.,3195,3682,0.87,0.96,74.3%,13.6%,19129,9774,3787,1053,188,21,14688,1260,1781,3195,338,149,0.92
9217,TACO,Epitacio de Melo,27,Brazil,00NATION,"SK, MIBR, GODSENT, Liquid, Luminosity",22360,23790,50.1%,67.3,4.4,1418,36877,0.94,0.61,0.12,0.65,0.09,0.07,15855,K - D diff.,3268,3738,0.87,0.94,73.4%,12.1%,21022,10726,3947,1002,166,14,15200,1113,1613,4108,252,124,0.92
1200,hitMouse,Kirill Tsarev,32,Belarus,NewBelarus,"Nemiga, K29",8785,9410,49.0%,71.2,4.5,538,14028,0.93,0.63,0.13,0.67,0.09,0.09,6213,K - D diff.,1136,1131,1.0,0.94,72.8%,12.0%,7815,4174,1578,398,55,8,5182,1103,686,1705,107,12,0.92
1331,Xp3,David Garrido,35,France,,"Winterfox, Denial, ELEVATE",8326,9118,39.7%,70.5,3.4,502,13113,0.91,0.63,0.13,0.7,0.09,0.08,5742,K - D diff.,1313,1355,0.97,1.0,69.3%,14.4%,7371,3738,1512,416,69,7,3410,2727,249,1839,112,10,0.92
1278,pNshr,Nikolay Paunin,30,Bulgaria,,"Windigo, ex-Outlaws",9802,10611,43.2%,71.1,3.1,595,15532,0.92,0.63,0.15,0.68,0.1,0.09,6901,K - D diff.,1169,1417,0.82,0.89,72.4%,10.4%,8631,4645,1706,465,80,5,7248,88,688,1635,144,15,0.92
356,arki,Omar Chakkor,32,Spain,SAW,SAW,14525,15799,52.5%,70.5,5.6,889,23396,0.92,0.62,0.15,0.68,0.1,0.08,10152,K - D diff.,2159,2448,0.88,0.95,71.8%,13.0%,13244,6776,2531,702,136,7,10315,788,485,2711,225,37,0.92
7156,MSL,Mathias Lauridsen,27,Denmark,Tokyo Revengers,"Dignitas, North",28946,32199,39.9%,70.8,3.8,1718,44890,0.9,0.64,0.15,0.72,0.11,0.08,19814,K - D diff.,5642,6315,0.89,1.06,74.5%,18.1%,25076,12913,5047,1526,304,24,17704,4449,2114,4168,438,96,0.92
11716,SANJI,Sanjar Kuliev,24,Uzbekistan,Virtus.pro,"Virtus.pro, AVANGAR, Syman",12151,13149,62.2%,68.8,3.9,743,19879,0.92,0.61,0.12,0.66,0.1,0.08,8512,K - D diff.,1651,1881,0.88,0.92,70.6%,11.3%,11367,5670,2155,584,96,7,8544,338,1125,1997,152,29,0.97
19967,sorrow,Zhandarbek Mamyrbek,26,Kazakhstan,AVANGAR,"100PG, Unique",6624,7318,55.3%,70.5,3.6,388,10398,0.91,0.64,0.11,0.7,0.1,0.08,4570,K - D diff.,897,1088,0.82,0.92,74.6%,13.1%,5828,2982,1199,320,61,8,5082,114,313,1057,66,18,0.96
5385,Luz,Maciek Bugaj,28,Poland,UNGENTIUM,"PRIDE, Izako Boars",10767,11739,48.2%,72.5,3.2,651,17086,0.92,0.63,0.14,0.69,0.1,0.09,7561,K - D diff.,1484,1744,0.85,0.93,70.2%,12.3%,9525,5063,1895,506,89,8,7702,376,722,1756,95,133,0.92
484,Zeus,Danylo Teslenko,34,Ukraine,,Natus Vincere,23470,25460,43.5%,69.9,5.5,1405,37152,0.92,0.63,0.17,0.69,0.11,0.08,16526,K - D diff.,3259,3779,0.86,0.94,74.1%,12.3%,20626,11121,4124,1088,180,13,16873,517,1567,3915,388,223,0.92
8837,akez,Kristian Kornbakk,30,Norway,777,"777, Apeks",8403,9335,55.0%,71.1,3.4,492,13290,0.9,0.63,0.13,0.7,0.11,0.1,5777,K - D diff.,1057,1222,0.86,0.91,72.7%,11.8%,7513,3787,1459,434,90,7,6523,59,334,1395,94,13,0.92
169,nak,Renato Nakano,35,Brazil,,"Sharks, RED Canids",8158,8829,44.5%,70.8,4.5,514,13305,0.92,0.61,0.15,0.66,0.1,0.09,5727,K - D diff.,969,1145,0.85,0.89,76.3%,10.8%,7578,3800,1490,376,55,6,6055,64,566,1322,124,50,0.92
6453,arya,Arya Hekmat,29,United States,,"Splyce, 3sUP",7277,8145,34.9%,72.6,3.5,440,11291,0.89,0.64,0.14,0.72,0.11,0.09,4960,K - D diff.,1266,1514,0.84,1.0,73.1%,17.3%,6331,3182,1333,361,78,6,3343,1799,394,1494,119,142,0.92
1206,BTN,Cătălin-Ionuț Stănescu,33,Romania,Nexus,Nexus,17984,19997,53.8%,73.2,5.3,1069,28053,0.9,0.64,0.15,0.71,0.11,0.09,12427,K - D diff.,2371,2870,0.83,0.92,74.3%,12.3%,15626,8127,3242,874,171,13,13044,217,977,3446,301,40,0.92
9736,ncl,Bold Batsuh,27,Mongolia,TheMongolz,"TheMongolz, TIGER, Mazaalai",8444,9152,49.2%,68.6,3.8,532,13663,0.92,0.62,0.14,0.67,0.11,0.09,5984,K - D diff.,1014,1032,0.98,0.91,69.7%,10.2%,7679,4010,1561,343,67,3,5629,298,920,1495,107,23,0.91
9820,pietola,Lauri Hietala,24,Finland,,KOVA,6256,6848,47.1%,69.4,5.0,383,10178,0.91,0.61,0.13,0.67,0.09,0.1,4388,K - D diff.,810,991,0.82,0.9,68.9%,11.4%,5790,2924,1125,280,53,6,4549,25,418,1151,116,20,0.91
12016,svyat,Svyatoslav Dovbakh,27,Russia,,"Hard Legion, DreamEaters, AVE",11975,13035,51.9%,69.7,4.7,734,19717,0.92,0.61,0.14,0.66,0.09,0.09,8475,K - D diff.,1683,1747,0.96,0.95,71.9%,12.4%,11242,5758,2050,566,86,15,9024,142,720,1890,198,67,0.98
15778,SENER1,Sener Mahmuti,25,Kosovo,Bad News Eagles,"Bad News Eagles, BLINK",6135,6739,52.7%,69.6,6.3,380,10090,0.91,0.61,0.14,0.67,0.1,0.09,4275,K - D diff.,763,941,0.81,0.89,71.8%,10.6%,5815,2828,1096,294,52,5,4552,49,324,1075,146,15,0.98
4218,Dav,David Miljanić,30,Serbia,iNation,"iNation, Squared, ONYX",7539,8361,40.7%,71.2,4.7,468,12095,0.9,0.62,0.15,0.69,0.11,0.11,5225,K - D diff.,1037,1224,0.85,0.93,68.9%,12.5%,6870,3441,1336,376,62,10,4927,741,455,1311,109,22,0.91
429,karrigan,Finn Andersen,32,Denmark,FaZe,"FaZe, MOUZ, TSM",33193,36823,43.1%,68.8,5.0,2031,53271,0.9,0.62,0.13,0.69,0.09,0.07,22967,K - D diff.,5280,6411,0.82,0.96,74.5%,13.8%,30304,15099,5905,1634,304,25,20680,3866,2528,5557,466,137,0.91
7537,xartE,Mikko Välimaa,30,Finland,HAVU,"SJ, HAVU, ENCE, hREDS",18341,19976,37.1%,69.8,6.3,1151,30254,0.92,0.61,0.15,0.66,0.09,0.09,12964,K - D diff.,2624,2793,0.94,0.95,73.2%,12.6%,17290,8776,3192,837,143,16,10795,2869,1079,3163,408,58,0.91
3252,LEGIJA,Nikola Ninić,31,Germany,,"BIG, MOUZ, NRG",14245,15916,49.8%,69.5,4.6,869,22614,0.9,0.63,0.14,0.7,0.09,0.08,9809,K - D diff.,2089,2569,0.81,0.94,73.0%,13.4%,12805,6423,2516,740,117,13,9438,1183,864,2519,206,53,0.91
1154,roman,Roman Redihin,33,Belarus,,"Nemiga, K29",6787,7451,55.0%,69.6,3.0,414,10880,0.91,0.62,0.14,0.68,0.11,0.1,4793,K - D diff.,871,1003,0.87,0.91,70.3%,11.4%,6087,3230,1195,313,52,3,4634,105,611,1331,63,54,0.91
1866,Shara,Oleksandr Hordieyev,29,Ukraine,Cossacks,"FlipSid3, spray'n'pray",6329,7071,51.8%,74.4,2.6,383,9929,0.9,0.64,0.14,0.71,0.08,0.07,4411,K - D diff.,985,1144,0.86,0.97,69.0%,14.3%,5518,2932,1119,287,68,5,4675,19,425,1165,48,10,0.91
7796,wayLander,Jan Rahkonen,28,Russia,,"FlipSid3, pro100, Winstrike",13258,14973,51.8%,70.8,3.2,794,20857,0.89,0.64,0.13,0.72,0.08,0.07,9114,K - D diff.,2033,2632,0.77,0.94,68.5%,13.7%,11743,5968,2330,664,130,22,9695,193,757,2390,174,63,0.91
10114,BONA,Verneri Junkala,22,Finland,SJ,"SJ, VITALIS, hREDS",7931,8874,52.1%,69.9,4.5,476,12674,0.89,0.63,0.13,0.7,0.1,0.1,5543,K - D diff.,1132,1279,0.89,0.95,71.9%,13.2%,7131,3696,1403,352,87,5,4971,749,494,1588,124,22,0.91
7821,sAw,Eetu Saha,30,Finland,ENCE,"HAVU, iGame.com, RCTIC",20522,22630,47.9%,69.3,6.1,1267,33681,0.91,0.61,0.16,0.67,0.11,0.09,14546,K - D diff.,2511,2857,0.88,0.9,77.0%,11.0%,19135,9868,3530,1006,135,7,14223,302,1922,3603,455,52,0.9
14202,coolio,András Fercsák,22,Hungary,ONYX,"Budapest Five, Salamander",5994,6599,53.9%,65.0,3.9,379,10205,0.91,0.59,0.11,0.65,0.1,0.1,4253,K - D diff.,624,732,0.85,0.85,72.3%,8.9%,5952,2898,1034,265,47,9,4447,28,446,993,77,24,0.94
7218,kRYSTAL,Kevin Amend,29,Germany,cowana,"PENTA, ALTERNATE aTTaX, GODSENT",29499,32932,36.7%,67.3,5.4,1864,48739,0.9,0.61,0.15,0.68,0.1,0.08,20712,K - D diff.,4581,5119,0.89,0.96,72.4%,13.6%,28027,14001,5006,1412,265,28,15027,5942,2198,5682,583,111,0.9
8983,MiGHTYMAX,Max Heath,25,United Kingdom,Endpoint,Endpoint,18352,20377,49.2%,66.5,5.3,1174,31108,0.9,0.59,0.13,0.66,0.1,0.09,12919,K - D diff.,2447,3219,0.76,0.89,72.0%,11.3%,18189,8720,3137,901,151,10,12602,599,1530,3245,374,68,0.9
9348,crush,Igor Shevchenko,26,Ukraine,NAVI Youth,"pro100, Vega Squadron, HellRaisers",11789,13256,52.5%,69.8,4.9,729,19205,0.89,0.61,0.13,0.69,0.09,0.07,8272,K - D diff.,1649,2148,0.77,0.91,72.8%,12.6%,10933,5531,2099,523,104,15,8072,361,914,2215,180,70,0.9
8294,balblna,Gregory Oleinick,26,Russia,,"Quantum Bellator Fire, Winstrike",9791,11024,49.8%,70.4,5.1,611,16017,0.89,0.61,0.15,0.69,0.11,0.1,6863,K - D diff.,1166,1306,0.89,0.89,71.4%,10.7%,9154,4594,1712,467,78,12,5919,346,1296,1943,179,122,0.9
13250,ben1337,Ben Smith,24,United States,EG.PA,"Party Astronauts, New England Whalers, High Coast",15025,16842,46.8%,69.4,5.1,940,24528,0.89,0.61,0.14,0.69,0.11,0.09,10606,K - D diff.,2182,2488,0.88,0.94,75.3%,12.8%,13922,7164,2620,680,129,13,10449,654,1183,2483,235,68,0.97
9295,sycrone,Dennis Nielsen,26,Denmark,MOUZ,"Sprout, North Academy, Tricked, Team123",8771,9749,41.1%,70.4,4.3,553,14608,0.9,0.6,0.15,0.67,0.1,0.09,6241,K - D diff.,1024,1202,0.85,0.88,70.7%,9.9%,8367,4244,1542,384,64,7,5953,212,755,1731,113,26,0.9
5327,nkl,Nikolay Krastev,28,Bulgaria,,"E-frag.net, GPlay, MK, Orbit",9990,11036,42.9%,68.3,3.3,642,16554,0.91,0.6,0.15,0.67,0.1,0.07,7138,K - D diff.,1323,1508,0.88,0.91,74.8%,11.0%,9416,4851,1813,400,69,5,7602,182,164,1877,156,12,0.9
499,hooch,Dmitry Bogdanov,35,Russia,Entropiq,"EPG, Gambit",14410,16212,41.8%,70.9,4.4,894,23450,0.89,0.61,0.14,0.69,0.08,0.07,10101,K - D diff.,1891,2377,0.8,0.9,69.7%,11.5%,13349,6734,2555,699,105,8,9139,1118,1109,2748,243,72,0.9
11110,Golden,Maikil Selim,28,Sweden,Savage,"fnatic, fnatic Academy, Cloud9",14225,16231,53.5%,69.2,5.4,872,23212,0.88,0.61,0.14,0.7,0.1,0.09,9839,K - D diff.,2009,2403,0.84,0.93,74.3%,12.7%,13373,6490,2485,710,135,19,9688,277,1079,2827,247,138,0.94
9798,lunAtic,Dawid Cieślak,29,Poland,PACT,PACT,14808,16557,38.8%,67.9,5.4,895,24330,0.89,0.61,0.12,0.68,0.1,0.09,10498,K - D diff.,2135,2083,1.02,0.96,74.1%,13.3%,13832,7077,2656,646,114,5,8246,2955,1095,2247,279,45,0.9
6451,FNS,Pujan Mehta,30,Canada,,"CLG, TSM",15287,17081,45.9%,68.0,4.1,953,25080,0.89,0.61,0.14,0.68,0.1,0.08,10878,K - D diff.,1896,2362,0.8,0.89,73.3%,10.8%,14202,7389,2704,675,102,8,10789,199,1075,2924,215,106,0.89
7797,spiker,Alexander Ivanov,28,Russia,,"Monolith, PiTER, Empire, Rebels",6837,7811,42.7%,71.5,2.6,415,10974,0.88,0.62,0.14,0.71,0.08,0.08,4748,K - D diff.,972,1169,0.83,0.93,71.6%,13.0%,6226,3138,1202,349,54,5,4010,1131,335,1263,71,34,0.89
16563,Psycho,Alexandr Zlobin,25,Ukraine,Run or Die,"Run or Die, Project X, CR4ZY, Akuma, Windigo Academy",8241,9303,52.2%,70.3,6.5,509,13561,0.89,0.61,0.14,0.69,0.1,0.09,5828,K - D diff.,1091,1364,0.8,0.9,73.2%,11.8%,7733,3946,1433,371,74,4,6217,48,469,1316,190,30,0.96
18219,Adam9130,Adam Ahmad,24,United Kingdom,Into the Breach,"Into the Breach, GamerLegion, Vexed",7936,9133,40.1%,72.9,5.6,471,12683,0.87,0.63,0.15,0.72,0.1,0.08,5509,K - D diff.,1517,1781,0.85,1.03,72.6%,17.5%,7174,3656,1380,381,83,9,5650,64,966,1125,122,32,0.97
15120,JiNKZ,Gaëtan Jamin,27,France,,"3DMAX, Heretics",8657,9850,53.5%,69.7,3.8,542,14411,0.88,0.6,0.15,0.68,0.11,0.09,6064,K - D diff.,1342,1647,0.81,0.94,70.3%,13.0%,8347,4066,1489,433,66,10,6106,70,677,1643,145,25,0.97
9017,MAiNLiNE,Michael Jaber,26,United States,,"Enemy, Selfless, eUnited, Method",6904,7968,51.7%,69.1,2.4,437,11092,0.87,0.62,0.14,0.72,0.11,0.09,4777,K - D diff.,1225,1442,0.85,1.0,69.7%,15.5%,6315,3149,1215,337,66,10,4741,301,327,1450,79,28,0.89
41,pronax,Markus Wallsten,31,Sweden,,"fnatic, GODSENT",18722,20989,45.8%,64.7,4.0,1199,31403,0.89,0.6,0.14,0.67,0.09,0.08,13294,K - D diff.,2583,3318,0.78,0.9,74.2%,11.5%,18109,9042,3264,845,136,7,14083,234,1063,2976,332,48,0.89
9882,Polen,Adam Polen,26,United States,,Mythic,7017,7995,53.3%,69.8,4.3,435,11470,0.88,0.61,0.14,0.7,0.1,0.08,4945,K - D diff.,1005,1254,0.8,0.92,70.6%,12.4%,6525,3338,1221,314,65,7,4929,103,476,1421,86,23,0.89
